"report-file-3"
"Iteration" "exit-velocity"
("Iteration" "exit-velocity")
23401 687.51219021271
23402 687.5126089399835
23403 687.5130276311733
23404 687.5134462859827
23405 687.5138649041762
23406 687.5142834854913
23407 687.5147020297145
23408 687.5151205366592
23409 687.5155390061771
23410 687.5159574381055
23411 687.5163758323914
23412 687.5167941889223
23413 687.5172125076788
23414 687.5176307886159
23415 687.5180490317291
23416 687.5184672370026
23417 687.5188854044231
23418 687.5193035340175
23419 687.5197216257827
23420 687.5201396796921
23421 687.5205576957846
23422 687.5209756740144
23423 687.5213936144003
23424 687.5218115169295
23425 687.5222293815787
23426 687.5226472083142
23427 687.5230649971649
23428 687.5234827480859
23429 687.5239004610697
23430 687.5243181361119
23431 687.5247357732328
23432 687.525153372441
23433 687.5255709337155
23434 687.5259884569916
23435 687.526405942195
23436 687.5268233891661
23437 687.5272407977193
23438 687.527658167664
23439 687.5280754987881
23440 687.5284927908903
23441 687.5289100438259
23442 687.5293272574467
23443 687.5297444317061
23444 687.5301615665771
23445 687.5305786621008
23446 687.530995718377
23447 687.5314127355151
23448 687.5318297136821
23449 687.5322466530428
23450 687.5326635537976
23451 687.5330804161051
23452 687.5334972401415
23453 687.5339140260864
23454 687.5343307740573
23455 687.5347474841836
23456 687.5351641565766
23457 687.5355807913195
23458 687.5359973884662
23459 687.5364139480869
23460 687.5368304702076
23461 687.5372469548519
23462 687.5376634020563
23463 687.5380798118175
23464 687.5384961841687
23465 687.5389125190879
23466 687.5393288165831
23467 687.5397450766249
23468 687.5401612992458
23469 687.5405774843863
23470 687.5409936320568
23471 687.5414097422401
23472 687.5418258149151
23473 687.5422418500865
23474 687.5426578477284
23475 687.5430738078566
23476 687.5434897304834
23477 687.5439056155735
23478 687.5443214631154
23479 687.5447372730258
23480 687.5451530451155
23481 687.5455687793043
23482 687.5459844754607
23483 687.5464001335323
23484 687.5468157533801
23485 687.5472313349609
23486 687.5476468782215
23487 687.5480623831601
23488 687.5484778498079
23489 687.5488932782156
23490 687.5493086684909
23491 687.54972402071
23492 687.5501393349844
23493 687.5505546114184
23494 687.5509698501382
23495 687.5513850511976
23496 687.5518002147581
23497 687.5522153408838
23498 687.5526304296314
23499 687.5530454810379
23500 687.5534604950526
23501 687.5538754716168
23502 687.5542904105846
23503 687.5547053101596
23504 687.5551201712999
23505 687.5555349958986
23506 687.5559497853843
23507 687.5563645407682
23508 687.5567792626765
23509 687.5571939513486
23510 687.5576086067563
23511 687.5580232286409
23512 687.5584378166358
23513 687.5588523702646
23514 687.5592668890959
23515 687.5596813726899
23516 687.5600958206654
23517 687.560510232708
23518 687.5609246085907
23519 687.5613389481108
23520 687.5617532511326
23521 687.5621675175937
23522 687.5625817474273
23523 687.5629959406043
23524 687.563410097132
23525 687.5638242169911
23526 687.5642383001583
23527 687.5646523466594
23528 687.5650663564699
23529 687.5654803295708
23530 687.5658942659309
23531 687.566308165535
23532 687.5667220283393
23533 687.5671358543066
23534 687.5675496434021
23535 687.5679633955946
23536 687.5683771108412
23537 687.5687907890714
23538 687.5692044302263
23539 687.5696180342418
23540 687.5700316011054
23541 687.5704451310266
23542 687.5708586242001
23543 687.5712720809109
23544 687.5716855014131
23545 687.5720988857595
23546 687.5725122337831
23547 687.5729255450211
23548 687.5733388186638
23549 687.5737520537052
23550 687.5741652490563
23551 687.5745784037698
23552 687.5749915171483
23553 687.5754045888705
23554 687.5758176189714
23555 687.5762306078389
23556 687.5766435561236
23557 687.5770564645709
23558 687.5774693340777
23559 687.577882165453
23560 687.5782949594339
23561 687.5787077166557
23562 687.5791204376052
23563 687.5795331226294
23564 687.579945772001
23565 687.5803583858042
23566 687.5807709641279
23567 687.5811835069231
23568 687.5815960141707
23569 687.5820084857531
23570 687.582420921581
23571 687.5828333215511
23572 687.5832456855551
23573 687.5836580134822
23574 687.5840703047144
23575 687.5844825589944
23576 687.5848947763988
23577 687.5853069570594
23578 687.5857191011831
23579 687.5861312089905
23580 687.5865432806514
23581 687.5869553162426
23582 687.5873673157259
23583 687.5877792789422
23584 687.5881912056988
23585 687.588603095759
23586 687.5890149489239
23587 687.5894267649919
23588 687.5898385438369
23589 687.590250285342
23590 687.5906619894289
23591 687.5910736560575
23592 687.5914852851818
23593 687.5918968767951
23594 687.5923084308515
23595 687.5927199473359
23596 687.5931314262414
23597 687.5935428675059
23598 687.5939542711328
23599 687.5943656370858
23600 687.5947769653272
23601 687.5951882558575
23602 687.5955995086284
23603 687.5960107236459
23604 687.5964219009395
23605 687.5968330405267
23606 687.5972441424107
23607 687.5976552065491
23608 687.5980662328824
23609 687.5984772213091
23610 687.5988881716963
23611 687.5992990838982
23612 687.599709957778
23613 687.6001207932029
23614 687.6005315900708
23615 687.6009423483439
23616 687.6013530679826
23617 687.6017637489982
23618 687.602174391467
23619 687.6025849954345
23620 687.6029955610438
23621 687.6034060883867
23622 687.6038165776131
23623 687.6042270288284
23624 687.604637442186
23625 687.6050478177671
23626 687.6054581557117
23627 687.6058684561325
23628 687.6062787191966
23629 687.6066889450968
23630 687.6070991340825
23631 687.6075092863521
23632 687.6079194020792
23633 687.6083294813192
23634 687.6087395239821
23635 687.6091495299075
23636 687.6095594988313
23637 687.6099694304572
23638 687.6103793244868
23639 687.610789180651
23640 687.6111989987442
23641 687.6116087786081
23642 687.6120185201657
23643 687.6124282233949
23644 687.612837888337
23645 687.6132475150978
23646 687.6136571037854
23647 687.6140666545864
23648 687.6144761676454
23649 687.6148856431516
23650 687.6152950812761
23651 687.6157044821724
23652 687.6161138460138
23653 687.6165231729076
23654 687.6169324629738
23655 687.6173417162991
23656 687.6177509329573
23657 687.6181601130198
23658 687.6185692565169
23659 687.6189783634871
23660 687.6193874339641
23661 687.6197964679507
23662 687.6202054654821
23663 687.6206144265386
23664 687.6210233511354
23665 687.6214322392483
23666 687.6218410908812
23667 687.6222499059891
23668 687.6226586845509
23669 687.6230674265225
23670 687.6234761318614
23671 687.6238848005403
23672 687.6242934324977
23673 687.6247020277043
23674 687.6251105861063
23675 687.6255191076367
23676 687.6259275922374
23677 687.6263360398202
23678 687.6267444503168
23679 687.6271528236421
23680 687.62756115968
23681 687.627969458369
23682 687.6283777196142
23683 687.6287859435423
23684 687.6291941309129
23685 687.6296022826597
23686 687.6300103994638
23687 687.6304184815432
23688 687.6308265285455
23689 687.6312345397115
23690 687.631642514083
23691 687.6320504506167
23692 687.632458348364
23693 687.6328662065355
23694 687.6332740245674
23695 687.6336818020467
23696 687.63408953884
23697 687.6344972349164
23698 687.6349048903763
23699 687.6353125054245
23700 687.6357200803203
23701 687.6361276153419
23702 687.6365351108089
23703 687.6369425670009
23704 687.6373499842168
23705 687.6377573627477
23706 687.6381647028469
23707 687.6385720047778
23708 687.6389792687759
23709 687.6393864950772
23710 687.6397936838815
23711 687.6402008353789
23712 687.6406079497598
23713 687.6410150271827
23714 687.6414220678057
23715 687.6418290717687
23716 687.6422360391333
23717 687.6426429699414
23718 687.6430498641911
23719 687.6434567218244
23720 687.643863542709
23721 687.6442703266973
23722 687.6446770735704
23723 687.6450837830916
23724 687.6454904550197
23725 687.6458970890601
23726 687.6463036849781
23727 687.6467102424963
23728 687.6471167613867
23729 687.647523241434
23730 687.6479296824713
23731 687.648336084327
23732 687.6487424468975
23733 687.6491487701057
23734 687.6495550538961
23735 687.6499612982576
23736 687.6503675031998
23737 687.6507736687674
23738 687.6511797950271
23739 687.6515858820337
23740 687.6519919299034
23741 687.6523979387495
23742 687.6528039086878
23743 687.653209839837
23744 687.6536157323354
23745 687.6540215863236
23746 687.654427401927
23747 687.6548331792816
23748 687.6552389185214
23749 687.6556446197733
23750 687.65605028316
23751 687.6564559087951
23752 687.6568614967809
23753 687.6572670472382
23754 687.6576725602491
23755 687.6580780359254
23756 687.6584834743212
23757 687.658888875551
23758 687.6592942396609
23759 687.6596995667202
23760 687.6601048568118
23761 687.6605101099835
23762 687.6609153262901
23763 687.6613205057789
23764 687.6617256485016
23765 687.6621307545022
23766 687.6625358238176
23767 687.6629408565116
23768 687.6633458526139
23769 687.6637508121645
23770 687.6641557352046
23771 687.6645606217706
23772 687.6649654719117
23773 687.6653702856638
23774 687.6657750630681
23775 687.6661798041451
23776 687.6665845089641
23777 687.6669891775197
23778 687.6673938098517
23779 687.6677984059859
23780 687.6682029659269
23781 687.6686074897001
23782 687.6690119772936
23783 687.6694164287157
23784 687.669820843959
23785 687.6702252230117
23786 687.6706295658655
23787 687.6710338725088
23788 687.6714381429398
23789 687.6718423771179
23790 687.6722465750445
23791 687.6726507367101
23792 687.6730548621767
23793 687.6734589515435
23794 687.6738630048865
23795 687.6742670222851
23796 687.6746710037178
23797 687.6750749491174
23798 687.6754788583671
23799 687.6758827313301
23800 687.6762865678726
23801 687.6766903678616
23802 687.6770941312005
23803 687.6774978578018
23804 687.6779015476264
23805 687.6783052006631
23806 687.6787088169033
23807 687.6791123963827
23808 687.6795159391255
23809 687.679919445162
23810 687.6803229145839
23811 687.680726347457
23812 687.6811297438792
23813 687.6815331039579
23814 687.6819364277812
23815 687.6823397154501
23816 687.682742967049
23817 687.6831461826238
23818 687.6835493622079
23819 687.6839525057911
23820 687.684355613296
23821 687.6847586846402
23822 687.685161719707
23823 687.6855647183281
23824 687.6859676803278
23825 687.6863706055397
23826 687.6867734937766
23827 687.6871763448828
23828 687.6875791586885
23829 687.6879819350603
23830 687.6883846738908
23831 687.6887873751074
23832 687.6891900386183
23833 687.6895926643765
23834 687.6899952523664
23835 687.6903978025722
23836 687.6908003149919
23837 687.6912027896401
23838 687.6916052265394
23839 687.6920076257295
23840 687.6924099872348
23841 687.6928123111081
23842 687.6932145974031
23843 687.6936168461789
23844 687.6940190574865
23845 687.6944212313853
23846 687.6948233679444
23847 687.6952254672216
23848 687.6956275292972
23849 687.6960295542431
23850 687.6964315421192
23851 687.6968334929959
23852 687.6972354069628
23853 687.697637284082
23854 687.6980391244256
23855 687.6984409280844
23856 687.6988426951267
23857 687.6992444256148
23858 687.6996461196511
23859 687.7000477772799
23860 687.7004493986014
23861 687.7008509836623
23862 687.7012525325267
23863 687.7016540452537
23864 687.7020555218896
23865 687.7024569624762
23866 687.7028583670469
23867 687.7032597356171
23868 687.7036610682076
23869 687.7040623648167
23870 687.7044636254653
23871 687.704864850132
23872 687.7052660388121
23873 687.7056671914893
23874 687.706068308148
23875 687.7064693887739
23876 687.7068704333467
23877 687.7072714418347
23878 687.7076724142345
23879 687.7080733505329
23880 687.7084742506985
23881 687.7088751147419
23882 687.7092759426366
23883 687.7096767343894
23884 687.7100774899942
23885 687.7104782094367
23886 687.7108788927417
23887 687.7112795399071
23888 687.7116801509591
23889 687.7120807259375
23890 687.7124812648558
23891 687.7128817677548
23892 687.7132822346464
23893 687.7136826655585
23894 687.7140830604546
23895 687.7144834199406
23896 687.714883743368
23897 687.715284030565
23898 687.7156842813569
23899 687.7160844955912
23900 687.7164846731226
23901 687.7168848138353
23902 687.7172849176342
23903 687.7176849844641
23904 687.7180850142759
23905 687.7184850071029
23906 687.7188849629658
23907 687.7192848819549
23908 687.7196847641555
23909 687.720084609686
23910 687.7204844186804
23911 687.7208841912581
23912 687.7212839275621
23913 687.7216836277096
23914 687.7220832918222
23915 687.7224829200128
23916 687.7228825123641
23917 687.7232820689781
23918 687.7236815898937
23919 687.7240810752071
23920 687.7244805249575
23921 687.7248799391921
23922 687.725279317943
23923 687.7256786612406
23924 687.7260779690663
23925 687.7264772414105
23926 687.7268764782769
23927 687.7272756795912
23928 687.7276748453486
23929 687.7280739754818
23930 687.7284730699454
23931 687.7288721287099
23932 687.7292711517365
23933 687.7296701390242
23934 687.7300690905311
23935 687.7304680062787
23936 687.7308668862797
23937 687.7312657305314
23938 687.7316645390418
23939 687.7320633118235
23940 687.7324620489306
23941 687.7328607503702
23942 687.7332594162035
23943 687.7336580464631
23944 687.734056641164
23945 687.7344552003699
23946 687.7348537240889
23947 687.7352522123304
23948 687.7356506651421
23949 687.7360490824956
23950 687.7364474644336
23951 687.7368458110733
23952 687.7372441226742
23953 687.7376423992146
23954 687.7380406406012
23955 687.7384388466852
23956 687.7388370173195
23957 687.7392351523622
23958 687.7396332517561
23959 687.7400313153405
23960 687.7404293430451
23961 687.7408273348342
23962 687.7412252906705
23963 687.7416232105265
23964 687.7420210944189
23965 687.7424189423322
23966 687.742816754286
23967 687.7432145303117
23968 687.7436122704074
23969 687.744009974606
23970 687.7444076429373
23971 687.7448052754152
23972 687.7452028720616
23973 687.7456004329096
23974 687.7459979579695
23975 687.7463954472777
23976 687.7467929008473
23977 687.7471903186994
23978 687.747587700848
23979 687.7479850473204
23980 687.7483823581309
23981 687.748779633288
23982 687.7491768728197
23983 687.7495740767471
23984 687.7499712451172
23985 687.7503683779837
23986 687.7507654754214
23987 687.7511625374561
23988 687.7515595641242
23989 687.7519565553789
23990 687.7523535111853
23991 687.7527504314544
23992 687.7531473160977
23993 687.75354416501
23994 687.7539409780856
23995 687.754337755247
23996 687.7547344964318
23997 687.7551312015905
23998 687.7555278707281
23999 687.7559245038334
24000 687.7563211009507
24001 687.7567176621495
24002 687.7571141874743
24003 687.757510677044
24004 687.7579071309322
24005 687.7583035492452
24006 687.7586999320803
24007 687.7590962795541
24008 687.7594925917463
24009 687.7598888687406
24010 687.7602851106257
24011 687.7606813174481
24012 687.7610774892636
24013 687.7614736260991
24014 687.7618697279665
24015 687.7622657948705
24016 687.7626618267775
24017 687.7630578236858
24018 687.7634537855362
24019 687.7638497123003
24020 687.7642456039416
24021 687.7646414603727
24022 687.7650372815791
24023 687.7654330675057
24024 687.7658288181127
24025 687.7662245333764
24026 687.7666202132704
24027 687.7670158577737
24028 687.7674114668689
24029 687.7678070405482
24030 687.7682025788071
24031 687.7685980816449
24032 687.7689935490489
24033 687.7693889810525
24034 687.7697843776045
24035 687.7701797387505
24036 687.7705750644463
24037 687.7709703546939
24038 687.7713656094761
24039 687.7717608287452
24040 687.7721560124993
24041 687.7725511606874
24042 687.772946273297
24043 687.7733413503138
24044 687.7737363916749
24045 687.7741313974026
24046 687.7745263674509
24047 687.7749213018132
24048 687.7753162004849
24049 687.775711063435
24050 687.7761058906813
24051 687.7765006821966
24052 687.776895438002
24053 687.7772901580873
24054 687.7776848424522
24055 687.7780794911262
24056 687.7784741041023
24057 687.7788686814006
24058 687.7792632230381
24059 687.7796577290402
24060 687.7800521994208
24061 687.7804466341839
24062 687.7808410333637
24063 687.7812353969755
24064 687.78162972504
24065 687.7820240175624
24066 687.7824182745646
24067 687.7828124960695
24068 687.7832066820764
24069 687.7836008326074
24070 687.7839949476748
24071 687.7843890273128
24072 687.7847830715419
24073 687.7851770803682
24074 687.7855710538548
24075 687.7859649920147
24076 687.7863588948878
24077 687.7867527625214
24078 687.7871465949423
24079 687.7875403921776
24080 687.78793415427
24081 687.7883278812451
24082 687.7887215731142
24083 687.789115229894
24084 687.7895088515747
24085 687.7899024381834
24086 687.7902959896929
24087 687.7906895061163
24088 687.791082987423
24089 687.7914764335922
24090 687.7918698446327
24091 687.7922632205442
24092 687.7926565613252
24093 687.7930498669501
24094 687.7934431374388
24095 687.7938363727551
24096 687.7942295729118
24097 687.7946227379002
24098 687.7950158677197
24099 687.7954089624606
24100 687.7958020222266
24101 687.7961950468089
24102 687.7965880360658
24103 687.7969809898954
24104 687.7973739082174
24105 687.7977667909983
24106 687.7981596382427
24107 687.7985524499858
24108 687.7989452262859
24109 687.7993379671919
24110 687.7997306727808
24111 687.8001233431049
24112 687.8005159782289
24113 687.800908578079
24114 687.8013011427187
24115 687.80169367324
24116 687.8020861705996
24117 687.8024786355323
24118 687.8028710685415
24119 687.8032634698271
24120 687.8036558394142
24121 687.8040481770755
24122 687.8044404825138
24123 687.804832755351
24124 687.8052249951992
24125 687.8056172016746
24126 687.8060093744158
24127 687.8064015131566
24128 687.8067936176192
24129 687.807185687612
24130 687.8075777229813
24131 687.8079697236024
24132 687.8083616893978
24133 687.8087536202887
24134 687.8091455162514
24135 687.8095373772305
24136 687.8099292032277
24137 687.8103209942117
24138 687.8107127501977
24139 687.8111044711605
24140 687.8114961571043
24141 687.8118878080534
24142 687.8122794239916
24143 687.8126710049326
24144 687.8130625509045
24145 687.8134540619039
24146 687.8138455379473
24147 687.8142369790744
24148 687.8146283852825
24149 687.8150197566061
24150 687.8154110930731
24151 687.8158023947061
24152 687.8161936614969
24153 687.8165848934851
24154 687.816976090685
24155 687.817367253085
24156 687.8177583806799
24157 687.8181494734749
24158 687.8185405314475
24159 687.8189315545695
24160 687.8193225428314
24161 687.8197134961697
24162 687.8201044145742
24163 687.8204952979926
24164 687.8208861463913
24165 687.8212769597196
24166 687.8216677379793
24167 687.8220584811488
24168 687.8224491892036
24169 687.8228398620754
24170 687.8232304997071
24171 687.8236211019461
24172 687.8240116686253
24173 687.8244021995752
24174 687.8247926945652
24175 687.8251831534228
24176 687.8255735759433
24177 687.8259639620153
24178 687.8263543115607
24179 687.8267446245599
24180 687.8271349010616
24181 687.8275251411598
24182 687.8279153449801
24183 687.828305512663
24184 687.8286956443355
24185 687.829085740108
24186 687.829475800036
24187 687.8298658241156
24188 687.8302558122845
24189 687.8306457644802
24190 687.8310356805461
24191 687.8314255602842
24192 687.8318154035038
24193 687.8322052099606
24194 687.8325949794573
24195 687.8329847117539
24196 687.8333744066608
24197 687.8337640640005
24198 687.8341536836379
24199 687.8345432654705
24200 687.8349328094536
24201 687.8353223155513
24202 687.8357117838419
24203 687.8361012143738
24204 687.8364906072967
24205 687.8368799627345
24206 687.8372692808881
24207 687.8376585619499
24208 687.8380478061121
24209 687.8384370136095
24210 687.838826184645
24211 687.8392153194601
24212 687.8396044182321
24213 687.8399934811816
24214 687.8403825084966
24215 687.8407715003523
24216 687.8411604569526
24217 687.8415493784163
24218 687.8419382649097
24219 687.8423271165524
24220 687.8427159334866
24221 687.8431047158181
24222 687.8434934636808
24223 687.8438821771848
24224 687.8442708564206
24225 687.8446595014896
24226 687.8450481124246
24227 687.845436689261
24228 687.8458252320225
24229 687.8462137406443
24230 687.8466022150789
24231 687.8469906551862
24232 687.8473790608225
24233 687.8477674318113
24234 687.8481557679488
24235 687.8485440690141
24236 687.8489323348534
24237 687.8493205652759
24238 687.8497087601485
24239 687.8500969191861
24240 687.8504850422484
24241 687.8508731292558
24242 687.8512611802178
24243 687.8516491951655
24244 687.8520371741782
24245 687.8524251173513
24246 687.852813024805
24247 687.8532008966824
24248 687.8535887331383
24249 687.8539765343551
24250 687.8543643004643
24251 687.8547520316383
24252 687.8551397280115
24253 687.8555273897479
24254 687.8559150169676
24255 687.8563026097929
24256 687.856690168339
24257 687.8570776926857
24258 687.8574651829301
24259 687.857852639146
24260 687.8582400613819
24261 687.8586274496928
24262 687.8590148041011
24263 687.8594021246405
24264 687.8597894113263
24265 687.8601766641553
24266 687.8605638831375
24267 687.860951068247
24268 687.8613382194928
24269 687.8617253368409
24270 687.8621124202657
24271 687.8624994697497
24272 687.8628864852807
24273 687.8632734668054
24274 687.8636604143294
24275 687.8640473278037
24276 687.8644342072223
24277 687.864821052559
24278 687.8652078637946
24279 687.8655946409264
24280 687.8659813839414
24281 687.8663680928406
24282 687.8667547676389
24283 687.8671414083311
24284 687.8675280149448
24285 687.8679145874835
24286 687.8683011259793
24287 687.8686876304174
24288 687.8690741008381
24289 687.8694605372414
24290 687.8698469396435
24291 687.8702333080482
24292 687.8706196424477
24293 687.8710059428756
24294 687.8713922093011
24295 687.8717784417603
24296 687.8721646402342
24297 687.8725508047245
24298 687.8729369352574
24299 687.8733230318303
24300 687.873709094466
24301 687.874095123162
24302 687.8744811179499
24303 687.8748670788362
24304 687.8752530058265
24305 687.8756388989528
24306 687.8760247581902
24307 687.8764105835585
24308 687.8767963750278
24309 687.8771821326094
24310 687.8775678562716
24311 687.8779535459649
24312 687.8783392015883
24313 687.8787248230761
24314 687.8791104105061
24315 687.8794959640666
24316 687.8798814840846
24317 687.8802669708526
24318 687.8806524245756
24319 687.8810378453188
24320 687.8814232329636
24321 687.881808587245
24322 687.8821939077774
24323 687.882579194158
24324 687.8829644459527
24325 687.8833496628125
24326 687.8837348444808
24327 687.884119990763
24328 687.8845051015726
24329 687.8848901769128
24330 687.8852752168461
24331 687.8856602214663
24332 687.8860451909158
24333 687.8864301253359
24334 687.88681502488
24335 687.8871998896698
24336 687.8875847198663
24337 687.8879695155836
24338 687.8883542769172
24339 687.888739003973
24340 687.8891236968169
24341 687.8895083555251
24342 687.8898929801543
24343 687.8902775707261
24344 687.8906621272934
24345 687.8910466498634
24346 687.8914311384666
24347 687.8918155931171
24348 687.8922000137902
24349 687.8925844005262
24350 687.8929687533054
24351 687.8933530721229
24352 687.8937373569705
24353 687.8941216078414
24354 687.89450582476
24355 687.89489000769
24356 687.8952741566281
24357 687.8956582715829
24358 687.8960423525418
24359 687.8964263995181
24360 687.8968104124949
24361 687.8971943914739
24362 687.8975783364644
24363 687.8979622474787
24364 687.8983461244968
24365 687.8987299675572
24366 687.8991137767611
24367 687.8994975522082
24368 687.8998812940963
24369 687.9002650026346
24370 687.9006486780069
24371 687.9010323203509
24372 687.9014159297197
24373 687.9017995061007
24374 687.9021830493681
24375 687.9025665593776
24376 687.9029500359096
24377 687.9033334787438
24378 687.90371688766
24379 687.9041002624684
24380 687.9044836029786
24381 687.9048669090631
24382 687.9052501806228
24383 687.9056334175855
24384 687.906016619903
24385 687.9063997875588
24386 687.9067829205508
24387 687.9071660188993
24388 687.9075490826295
24389 687.907932111764
24390 687.9083151063353
24391 687.9086980663709
24392 687.9090809919134
24393 687.9094638829761
24394 687.9098467395953
24395 687.9102295617746
24396 687.9106123495803
24397 687.9109951030156
24398 687.9113778220949
24399 687.9117605068775
24400 687.9121431573872
24401 687.9125257736704
24402 687.9129083557377
24403 687.9132909036547
24404 687.9136734174607
24405 687.9140558972076
24406 687.9144383429358
24407 687.9148207546974
24408 687.9152031325367
24409 687.915585476506
24410 687.9159677866218
24411 687.9163500629325
24412 687.9167323054653
24413 687.9171145142295
24414 687.9174966892379
24415 687.9178788305227
24416 687.9182609380513
24417 687.9186430118494
24418 687.9190250519151
24419 687.9194070582116
24420 687.9197890307707
24421 687.9201709695358
24422 687.920552874531
24423 687.9209347457228
24424 687.9213165831096
24425 687.9216983866721
24426 687.9220801564067
24427 687.9224618923066
24428 687.9228435943635
24429 687.9232252625574
24430 687.9236068969068
24431 687.9239884973854
24432 687.924370064017
24433 687.9247515967717
24434 687.9251330956556
24435 687.9255145606675
24436 687.9258959918052
24437 687.9262773890637
24438 687.9266587524411
24439 687.9270400819391
24440 687.9274213775615
24441 687.9278026393192
24442 687.9281838671825
24443 687.9285650611907
24444 687.9289462213092
24445 687.9293273475383
24446 687.9297084398598
24447 687.9300894982623
24448 687.9304705227312
24449 687.9308515132585
24450 687.9312324698378
24451 687.9316133924688
24452 687.9319942811335
24453 687.9323751358702
24454 687.9327559566686
24455 687.9331367435697
24456 687.9335174966042
24457 687.9338982158018
24458 687.9342789012004
24459 687.9346595528258
24460 687.9350401706671
24461 687.9354207547387
24462 687.9358013050102
24463 687.9361818214437
24464 687.9365623039801
24465 687.9369427525424
24466 687.9373231671002
24467 687.9377035475288
24468 687.9380838937831
24469 687.9384642058079
24470 687.9388444835207
24471 687.9392247268794
24472 687.9396049358539
24473 687.9399851104203
24474 687.9403652505518
24475 687.9407453562604
24476 687.9411254275207
24477 687.9415054643447
24478 687.9418854667049
24479 687.94226543466
24480 687.942645368203
24481 687.943025267384
24482 687.9434051322405
24483 687.9437849628517
24484 687.9441647592223
24485 687.9445445214344
24486 687.9449242495525
24487 687.9453039435995
24488 687.9456836036476
24489 687.9460632297124
24490 687.9464428218461
24491 687.946822380085
24492 687.947201904426
24493 687.9475813949132
24494 687.947960851555
24495 687.9483402743416
24496 687.948719663288
24497 687.9490990183901
24498 687.9494783396334
24499 687.9498576270198
24500 687.9502368805422
24501 687.9506161001792
24502 687.9509952859344
24503 687.9513744377942
24504 687.9517535557527
24505 687.9521326397992
24506 687.9525116899541
24507 687.9528907061782
24508 687.9532696885233
24509 687.953648636964
24510 687.9540275515093
24511 687.9544064321741
24512 687.9547852789725
24513 687.9551640918853
24514 687.9555428709269
24515 687.9559216161696
24516 687.9563003276451
24517 687.9566790054633
24518 687.9570576496843
24519 687.9574362604169
24520 687.9578148377401
24521 687.9581933817465
24522 687.9585718925305
24523 687.9589503701533
24524 687.9593288146868
24525 687.9597072261961
24526 687.9600856047074
24527 687.9604639502768
24528 687.9608422629216
24529 687.9612205426533
24530 687.9615987894913
24531 687.9619770034291
24532 687.9623551844637
24533 687.9627333325795
24534 687.9631114477914
24535 687.9634895300505
24536 687.9638675793682
24537 687.9642455957251
24538 687.9646235791004
24539 687.9650015295073
24540 687.9653794469036
24541 687.9657573313194
24542 687.9661351827106
24543 687.9665130011034
24544 687.9668907864537
24545 687.9672685387634
24546 687.9676462580043
24547 687.9680239441334
24548 687.9684015971551
24549 687.9687792170326
24550 687.9691568037672
24551 687.9695343573355
24552 687.9699118777296
24553 687.9702893649345
24554 687.9706668189635
24555 687.971044239776
24556 687.9714216273976
24557 687.9717989817862
24558 687.9721763029711
24559 687.9725535909236
24560 687.9729308456469
24561 687.9733080671314
24562 687.9736852553681
24563 687.9740624103466
24564 687.9744395320572
24565 687.9748166204769
24566 687.9751936756049
24567 687.9755706974026
24568 687.9759476858593
24569 687.9763246409475
24570 687.9767015626499
24571 687.9770784509392
24572 687.9774553057836
24573 687.9778321272081
24574 687.9782089151779
24575 687.978585669729
24576 687.9789623908556
24577 687.9793390785976
24578 687.9797157329862
24579 687.9800923540535
24580 687.9804689418314
24581 687.980845496352
24582 687.9812220176741
24583 687.9815985058112
24584 687.9819749607859
24585 687.9823513826346
24586 687.9827277713606
24587 687.9831041269828
24588 687.9834804495088
24589 687.9838567389214
24590 687.9842329952215
24591 687.9846092184114
24592 687.9849854084616
24593 687.9853615653743
24594 687.9857376891299
24595 687.986113779733
24596 687.9864898371376
24597 687.9868658613553
24598 687.9872418523724
24599 687.9876178101817
24600 687.987993734767
24601 687.9883696261287
24602 687.9887454842531
24603 687.9891213091491
24604 687.9894971007855
24605 687.9898728591934
24606 687.9902485843411
24607 687.9906242762609
24608 687.9909999349342
24609 687.9913755603729
24610 687.9917511526218
24611 687.9921267116983
24612 687.9925022376368
24613 687.9928777303909
24614 687.9932531899228
24615 687.9936286161579
24616 687.9940040089795
24617 687.9943793682751
24618 687.9947546938997
24619 687.9951299857221
24620 687.9955052436937
24621 687.9958804677001
24622 687.9962556576098
24623 687.9966308134223
24624 687.997005935101
24625 687.9973810226902
24626 687.9977560762738
24627 687.9981310959623
24628 687.998506081871
24629 687.9988810341027
24630 687.999255952813
24631 687.9996308381047
24632 688.0000056901048
24633 688.0003805089023
24634 688.0007552945981
24635 688.0011300472497
24636 688.0015047669416
24637 688.0018794537158
24638 688.0022541076033
24639 688.0026287286464
24640 688.003003316863
24641 688.0033778722607
24642 688.003752394865
24643 688.0041268847058
24644 688.0045013418556
24645 688.0048757663326
24646 688.0052501581965
24647 688.0056245175515
24648 688.0059988445596
24649 688.0063731415777
24650 688.0067474083013
24651 688.0071216449123
24652 688.0074958515595
24653 688.0078700282613
24654 688.0082441748721
24655 688.0086182911519
24656 688.0089923767516
24657 688.0093664313208
24658 688.0097404544824
24659 688.010114445867
24660 688.0104884051585
24661 688.0108623320519
24662 688.011236226303
24663 688.011610087693
24664 688.0119839160727
24665 688.0123577112887
24666 688.0127314732621
24667 688.0131052019133
24668 688.0134788972143
24669 688.0138525591285
24670 688.0142261876617
24671 688.0145997827968
24672 688.0149733445949
24673 688.0153468730626
24674 688.0157203682745
24675 688.0160938302414
24676 688.0164672590295
24677 688.0168406546486
24678 688.0172140171786
24679 688.0175873466113
