"exit-static-temperature-rfile"
"Iteration" "exit-static-temperature"
("Iteration" "exit-static-temperature")
23993 362.2267029253699
23994 362.2269339207272
23995 362.2271648966678
23996 362.2273958534012
23997 362.2276267911444
23998 362.2278577100913
23999 362.2280886104366
24000 362.2283194923431
24001 362.2285503559227
24002 362.2287812012822
24003 362.2290120284662
24004 362.2292428374982
24005 362.2294736283819
24006 362.2297044010847
24007 362.229935155552
24008 362.2301658917267
24009 362.2303966095475
24010 362.2306273089308
24011 362.2308579898108
24012 362.2310886521253
24013 362.2313192958076
24014 362.2315499208164
24015 362.2317805271117
24016 362.2320111146715
24017 362.2322416834708
24018 362.2324722334997
24019 362.2327027647402
24020 362.2329332771954
24021 362.2331637708757
24022 362.2333942457612
24023 362.2336247018652
24024 362.2338551391793
24025 362.2340855576996
24026 362.2343159574289
24027 362.2345463383632
24028 362.2347767004965
24029 362.2350070438346
24030 362.2352373683783
24031 362.2354676741359
24032 362.2356979611103
24033 362.2359282293045
24034 362.2361584787548
24035 362.2363887094701
24036 362.2366189215028
24037 362.2368491149074
24038 362.2370792896985
24039 362.237309445916
24040 362.2375395835782
24041 362.2377697027193
24042 362.2379998033562
24043 362.2382298855183
24044 362.2384599492388
24045 362.2386899945228
24046 362.2389200213988
24047 362.2391500298791
24048 362.2393800199761
24049 362.2396099917036
24050 362.2398399450618
24051 362.2400698800731
24052 362.2402997967185
24053 362.2405296950154
24054 362.2407595749534
24055 362.2409894364976
24056 362.241219279631
24057 362.2414491043348
24058 362.2416789105827
24059 362.2419086983367
24060 362.2421384675675
24061 362.2423682182487
24062 362.2425979503484
24063 362.242827663847
24064 362.243057358735
24065 362.2432870350173
24066 362.2435166927187
24067 362.2437463318715
24068 362.243975952524
24069 362.244205554722
24070 362.2444351385365
24071 362.2446647040244
24072 362.2448942512464
24073 362.2451237802664
24074 362.2453532911215
24075 362.2455827838546
24076 362.2458122584864
24077 362.2460417150274
24078 362.2462711534292
24079 362.2465005736792
24080 362.2467299757839
24081 362.24695935974
24082 362.2471887255352
24083 362.2474180731506
24084 362.2476474025793
24085 362.2478767137919
24086 362.2481060067831
24087 362.2483352815269
24088 362.2485645380214
24089 362.2487937762518
24090 362.2490229961985
24091 362.2492521978326
24092 362.2494813811425
24093 362.2497105461161
24094 362.249939692729
24095 362.2501688209777
24096 362.2503979308328
24097 362.2506270222816
24098 362.2508560952979
24099 362.2510851526225
24100 362.2513141975288
24101 362.2515432269087
24102 362.2517722387877
24103 362.2520012319776
24104 362.2522302058304
24105 362.2524591600165
24106 362.2526880944101
24107 362.2529170089823
24108 362.2531459037737
24109 362.2533747788465
24110 362.2536036342753
24111 362.2538324701439
24112 362.2540612865167
24113 362.2542900700161
24114 362.2545187970283
24115 362.2547474849296
24116 362.254976145401
24117 362.2552047857124
24118 362.2554334100621
24119 362.2556620206773
24120 362.2558906185113
24121 362.2561192038481
24122 362.2563477765373
24123 362.2565763362588
24124 362.2568048825878
24125 362.2570334150822
24126 362.257261933317
24127 362.2574904368659
24128 362.2577189253705
24129 362.2579473984752
24130 362.2581758558717
24131 362.2584042972751
24132 362.2586327224307
24133 362.2588611311173
24134 362.2590895231169
24135 362.2593178982686
24136 362.2595462563917
24137 362.2597745973617
24138 362.2600029210348
24139 362.2602312273009
24140 362.2604595160525
24141 362.2606877871781
24142 362.2609160405869
24143 362.2611442761875
24144 362.2613724938694
24145 362.2616006935432
24146 362.2618288751206
24147 362.2620570385007
24148 362.262285183586
24149 362.2625133102813
24150 362.2627414184905
24151 362.2629695081254
24152 362.2631975791173
24153 362.2634256313897
24154 362.2636536648643
24155 362.2638816794894
24156 362.2641096752217
24157 362.2643376520225
24158 362.2645656098537
24159 362.2647935487119
24160 362.2650214685738
24161 362.26524936945
24162 362.2654772513297
24163 362.2657051142326
24164 362.2659329580768
24165 362.2661607827252
24166 362.2663885878673
24167 362.266616373123
24168 362.2668441380674
24169 362.2670718822831
24170 362.2672996053859
24171 362.2675273070996
24172 362.267754987226
24173 362.2679826456763
24174 362.2682102825005
24175 362.2684378977269
24176 362.2686654913613
24177 362.2688930634336
24178 362.2691206139351
24179 362.269348142831
24180 362.2695756499925
24181 362.2698031352404
24182 362.2700305983263
24183 362.2702580389757
24184 362.2704854569176
24185 362.2707128518883
24186 362.2709402236878
24187 362.2711675721623
24188 362.2713948972535
24189 362.2716221986876
24190 362.2718494764945
24191 362.2720767308202
24192 362.272303961809
24193 362.2725311696378
24194 362.2727583544956
24195 362.2729855166362
24196 362.2732126563277
24197 362.2734397738798
24198 362.2736668696386
24199 362.2738939439716
24200 362.274120997259
24201 362.2743480298827
24202 362.2745750422138
24203 362.2748020346187
24204 362.2750290074156
24205 362.2752559609237
24206 362.2754828954024
24207 362.2757098110857
24208 362.2759367082019
24209 362.2761635869256
24210 362.2763904474274
24211 362.2766172898328
24212 362.2768441142737
24213 362.2770709208345
24214 362.2772977096053
24215 362.2775244806525
24216 362.2777512340131
24217 362.2779779698193
24218 362.2782046881006
24219 362.2784313888635
24220 362.2786580720349
24221 362.2788847375345
24222 362.279111385099
24223 362.2793380145262
24224 362.2795646254913
24225 362.2797912177375
24226 362.2800177909684
24227 362.280244344836
24228 362.2804708789689
24229 362.2806973930315
24230 362.2809238866939
24231 362.2811503597079
24232 362.2813768118959
24233 362.2816032431548
24234 362.2818296534887
24235 362.2820560429725
24236 362.2822824117251
24237 362.2825087599495
24238 362.2827350878704
24239 362.2829614022485
24240 362.2831877033588
24241 362.2834139903657
24242 362.2836402625966
24243 362.2838665195242
24244 362.2840927607165
24245 362.2843189858469
24246 362.2845451946467
24247 362.2847713868957
24248 362.2849975624129
24249 362.2852237210328
24250 362.2854498626285
24251 362.2856759870664
24252 362.2859020942414
24253 362.2861281840426
24254 362.2863542563763
24255 362.2865803111595
24256 362.2868063482963
24257 362.2870323677248
24258 362.287258369376
24259 362.2874843531768
24260 362.2877103190903
24261 362.2879362670618
24262 362.2881621970636
24263 362.288388109059
24264 362.2886140030161
24265 362.2888398789261
24266 362.2890657367645
24267 362.2892915765321
24268 362.2895173982121
24269 362.2897432018142
24270 362.2899689873464
24271 362.2901947548054
24272 362.2904205041871
24273 362.290646235513
24274 362.2908719487833
24275 362.2910976440172
24276 362.2913233212244
24277 362.2915489804499
24278 362.2917746217303
24279 362.2920002450858
24280 362.2922258505371
24281 362.2924514381011
24282 362.2926770077796
24283 362.2929025595794
24284 362.2931280934774
24285 362.2933536094574
24286 362.2935791074892
24287 362.2938045875575
24288 362.2940300496163
24289 362.2942554936399
24290 362.2944809196026
24291 362.2947063274734
24292 362.2949317172344
24293 362.2951570888484
24294 362.2953824423054
24295 362.2956077775552
24296 362.2958330945821
24297 362.2960583933501
24298 362.2962836738161
24299 362.2965089359296
24300 362.2967341796406
24301 362.2969594049022
24302 362.2971846116547
24303 362.2974097998396
24304 362.2976349694028
24305 362.2978601202946
24306 362.2980852524757
24307 362.2983103659144
24308 362.2985354605867
24309 362.2987605364596
24310 362.2989855935041
24311 362.299210631663
24312 362.2994356508553
24313 362.2996606509403
24314 362.2998856317782
24315 362.3001105932772
24316 362.3003355353823
24317 362.3005604581347
24318 362.3007853616428
24319 362.3010102460555
24320 362.3012351115626
24321 362.3014599583666
24322 362.3016847866697
24323 362.3019095966459
24324 362.3021343884581
24325 362.3023591622202
24326 362.3025839180054
24327 362.3028086558625
24328 362.3030333758016
24329 362.3032580777986
24330 362.3034827618214
24331 362.3037074278212
24332 362.3039320757353
24333 362.3041567055093
24334 362.3043813170863
24335 362.3046059104222
24336 362.3048304854523
24337 362.3050550421451
24338 362.3052795804744
24339 362.3055041004022
24340 362.3057286019192
24341 362.3059530850032
24342 362.3061775496465
24343 362.3064019958571
24344 362.3066264236224
24345 362.3068508329536
24346 362.3070752238467
24347 362.3072995963104
24348 362.3075239503616
24349 362.3077482859939
24350 362.3079726032252
24351 362.308196902057
24352 362.3084211825024
24353 362.3086454445616
24354 362.3088696882396
24355 362.3090939135408
24356 362.3093181204772
24357 362.309542309036
24358 362.3097664792231
24359 362.3099906310337
24360 362.3102147644771
24361 362.3104388795468
24362 362.3106629762399
24363 362.3108870545476
24364 362.3111111151751
24365 362.3113351590642
24366 362.3115591871262
24367 362.3117832001566
24368 362.3120071986513
24369 362.312231182781
24370 362.3124551524309
24371 362.3126791072525
24372 362.3129030467448
24373 362.3131269703428
24374 362.3133508774849
24375 362.3135747676294
24376 362.3137986403371
24377 362.314022495211
24378 362.3142463319455
24379 362.3144701502961
24380 362.3146939500763
24381 362.3149177311428
24382 362.3151414933921
24383 362.3153652367552
24384 362.315588961177
24385 362.3158126666324
24386 362.3160363530978
24387 362.3162600205598
24388 362.3164836690279
24389 362.3167072985188
24390 362.3169309090622
24391 362.3171545006936
24392 362.3173780734546
24393 362.3176016273987
24394 362.3178251625814
24395 362.3180486790613
24396 362.3182721768914
24397 362.3184956561508
24398 362.3187191169192
24399 362.3189425592582
24400 362.319165983242
24401 362.319389388931
24402 362.319612776399
24403 362.3198361456765
24404 362.3200594968154
24405 362.3202828298355
24406 362.3205061447425
24407 362.3207294415361
24408 362.3209527201921
24409 362.321175980686
24410 362.3213992229824
24411 362.3216224470251
24412 362.3218456527791
24413 362.3220688402022
24414 362.3222920092256
24415 362.3225151598031
24416 362.3227382919054
24417 362.3229614054715
24418 362.3231845004527
24419 362.3234075768362
24420 362.3236306345744
24421 362.3238536736559
24422 362.3240766940427
24423 362.3242996957308
24424 362.324522678694
24425 362.3247456429337
24426 362.3249685884317
24427 362.3251915151822
24428 362.3254144231776
24429 362.325637312431
24430 362.3258601829284
24431 362.3260830346835
24432 362.3263058676893
24433 362.3265286819635
24434 362.3267514775058
24435 362.3269742543206
24436 362.3271970124154
24437 362.3274197518046
24438 362.3276424724838
24439 362.3278651744583
24440 362.3280878577259
24441 362.3283105222869
24442 362.328533168149
24443 362.3287557952871
24444 362.3289784037141
24445 362.3292009934233
24446 362.3294235644029
24447 362.3296461166501
24448 362.3298686501547
24449 362.3300911649038
24450 362.3303136609293
24451 362.3305361382397
24452 362.3307585968427
24453 362.3309810367268
24454 362.3312034578551
24455 362.3314258601179
24456 362.3316482433998
24457 362.3318706075876
24458 362.3320929525421
24459 362.3323152781247
24460 362.3325375842047
24461 362.3327598706549
24462 362.3329821373808
24463 362.333204384303
24464 362.3334266113916
24465 362.3336488186496
24466 362.3338710060935
24467 362.3340931737965
24468 362.3343153218275
24469 362.3345374502736
24470 362.3347595592629
24471 362.3349816488864
24472 362.3352037192629
24473 362.3354257704913
24474 362.3356478026653
24475 362.3358698158727
24476 362.3360918101932
24477 362.3363137856772
24478 362.3365357423951
24479 362.3367576803677
24480 362.3369795996304
24481 362.3372015001831
24482 362.3374233820385
24483 362.3376452451782
24484 362.3378670896142
24485 362.3380889153249
24486 362.3383107222986
24487 362.3385325105352
24488 362.3387542800147
24489 362.3389760307496
24490 362.3391977627314
24491 362.3394194759662
24492 362.339641170471
24493 362.339862846257
24494 362.340084503347
24495 362.3403061417757
24496 362.3405277615726
24497 362.3407493627841
24498 362.3409709454551
24499 362.3411925096225
24500 362.3414140553447
24501 362.3416355826707
24502 362.3418570916699
24503 362.3420785824491
24504 362.3423000550511
24505 362.3425215095355
24506 362.3427429459631
24507 362.3429643644171
24508 362.3431857649575
24509 362.3434071476847
24510 362.343628512699
24511 362.3438498601024
24512 362.3440711856351
24513 362.3442924877437
24514 362.344513768331
24515 362.3447350286443
24516 362.3449562695598
24517 362.3451774916542
24518 362.3453986953545
24519 362.345619880964
24520 362.3458410487021
24521 362.3460621987313
24522 362.3462833311699
24523 362.3465044460916
24524 362.3467255435481
24525 362.3469466235757
24526 362.3471676862059
24527 362.3473887314571
24528 362.3476097593431
24529 362.3478307698677
24530 362.3480517630529
24531 362.3482727388947
24532 362.3484936973957
24533 362.3487146385714
24534 362.3489355623931
24535 362.3491564688767
24536 362.3493773580033
24537 362.3495982297671
24538 362.349819084157
24539 362.3500399211565
24540 362.350260740743
24541 362.3504815428919
24542 362.3507023280001
24543 362.3509230966698
24544 362.3511438490374
24545 362.3513645851199
24546 362.3515853048809
24547 362.3518060082362
24548 362.3520266950853
24549 362.3522473653126
24550 362.3524680187975
24551 362.3526886554365
24552 362.3529092751248
24553 362.353129877764
24554 362.3533504632515
24555 362.3535710315143
24556 362.3537915824618
24557 362.3540121160421
24558 362.3542326321766
24559 362.3544531308159
24560 362.3546736118956
24561 362.3548940753805
24562 362.3551145212559
24563 362.3553349495196
24564 362.3555553601296
24565 362.3557757530802
24566 362.3559961283666
24567 362.3562164860179
24568 362.35643682607
24569 362.3566571485629
24570 362.3568774535543
24571 362.3570977411123
24572 362.3573180112872
24573 362.3575382641305
24574 362.3577584996933
24575 362.357978717999
24576 362.3581989190791
24577 362.3584191029276
24578 362.358639269544
24579 362.3588594189013
24580 362.3590795509793
24581 362.3592996657319
24582 362.359519763118
24583 362.3597398430957
24584 362.3599599056149
24585 362.3601799506186
24586 362.3603999780656
24587 362.3606199879086
24588 362.3608399801017
24589 362.3610599546061
24590 362.3612799113835
24591 362.3614998503942
24592 362.3617197716148
24593 362.361939675012
24594 362.362159560547
24595 362.3623794281957
24596 362.3625992779479
24597 362.3628191097709
24598 362.3630389236477
24599 362.3632587195677
24600 362.3634784975217
24601 362.3636982574891
24602 362.3639179994718
24603 362.3641377234588
24604 362.3643574294614
24605 362.3645771174544
24606 362.3647967874586
24607 362.3650164394641
24608 362.3652360734774
24609 362.3654556892976
24610 362.3656752865713
24611 362.3658948649899
24612 362.3661144243002
24613 362.3663339642878
24614 362.3665534847591
24615 362.3667729855575
24616 362.366992466586
24617 362.3672119278191
24618 362.3674313692902
24619 362.3676507910978
24620 362.367870193355
24621 362.3680895762488
24622 362.3683089400046
24623 362.3685282848184
24624 362.3687476108909
24625 362.3689669184049
24626 362.3691862075044
24627 362.3694054783138
24628 362.3696247309384
24629 362.3698439654692
24630 362.3700631819736
24631 362.3702823805031
24632 362.370501561102
24633 362.3707207237997
24634 362.3709398686286
24635 362.3711589956107
24636 362.3713781047603
24637 362.3715971960902
24638 362.3718162696196
24639 362.3720353253558
24640 362.3722543633064
24641 362.372473383478
24642 362.3726923858737
24643 362.3729113704559
24644 362.3731303371767
24645 362.3733492860146
24646 362.3735682169986
24647 362.3737871300512
24648 362.3740060257377
24649 362.374224922322
24650 362.3744438235202
24651 362.3746627284114
24652 362.3748816345595
24653 362.3751005392467
24654 362.3753194399951
24655 362.3755383346874
24656 362.3757572215758
24657 362.3759760992243
24658 362.3761949664715
24659 362.3764138223692
24660 362.3766326661263
24661 362.3768514970994
24662 362.377070314728
24663 362.3772891185444
24664 362.3775079081296
24665 362.3777266831424
24666 362.3779454432642
24667 362.3781641882141
24668 362.3783829177409
24669 362.3786016316247
24670 362.378820329702
24671 362.3790390117619
24672 362.3792576776273
24673 362.3794763271443
24674 362.3796949601618
24675 362.3799135765635
24676 362.3801321762309
24677 362.3803507590738
24678 362.3805693249734
24679 362.3807878738731
24680 362.3810064056582
24681 362.3812249202937
24682 362.381443417737
24683 362.3816618979521
24684 362.3818803608816
24685 362.3820988064911
24686 362.3823172347622
24687 362.38253564567
24688 362.3827540391899
24689 362.3829724153222
24690 362.3831907740617
24691 362.3834091153216
24692 362.3836274391628
24693 362.3838457456021
24694 362.3840640346407
24695 362.3842823062834
24696 362.3845005605305
24697 362.384718797394
24698 362.384937016864
24699 362.3851552189579
24700 362.3853734036601
24701 362.3855915709854
24702 362.3858097209165
24703 362.3860278534694
24704 362.3862459686304
24705 362.3864640663964
24706 362.3866821467738
24707 362.3869002097394
24708 362.3871182550243
24709 362.3873362793234
24710 362.3875542802716
24711 362.3877722563216
24712 362.3879902068632
24713 362.3882081321751
24714 362.3884260331068
24715 362.3886439108222
24716 362.3888617665791
24717 362.3890796015708
24718 362.3892974168198
24719 362.3895152131727
24720 362.3897329912809
24721 362.3899507516237
24722 362.3901684945524
24723 362.3903862202925
24724 362.3906039290076
24725 362.3908216207835
24726 362.391039295679
24727 362.3912569537254
24728 362.3914745949563
24729 362.3916922193712
24730 362.3919098269866
24731 362.3921274178172
24732 362.3923449918622
24733 362.3925625491319
24734 362.3927800896361
24735 362.3929976133826
24736 362.3932151203696
24737 362.3934326106048
24738 362.3936500840865
24739 362.3938675408058
24740 362.3940849807624
24741 362.394302403941
24742 362.3945198103324
24743 362.3947371999216
24744 362.3949545726963
24745 362.3951719286179
24746 362.3953892676837
24747 362.3956065898723
24748 362.3958238951536
24749 362.3960411835124
24750 362.3962584549781
24751 362.3964757095668
24752 362.39669294725
24753 362.3969101680171
24754 362.3971273718781
24755 362.397344558821
24756 362.3975617288324
24757 362.3977788819024
24758 362.3979960180109
24759 362.3982131371119
24760 362.3984302391785
24761 362.3986473241624
24762 362.3988643920143
24763 362.3990814426758
24764 362.3992984761059
24765 362.3995154922277
24766 362.3997324910022
24767 362.3999494717322
24768 362.4001664337063
24769 362.4003833677816
24770 362.4006001975048
24771 362.4008169277758
24772 362.4010335775703
24773 362.4012501698659
24774 362.4014667185281
24775 362.4016832361858
24776 362.4018997314927
24777 362.4021162100243
24778 362.4023326751167
24779 362.402549128591
24780 362.4027655712982
24781 362.4029820031324
24782 362.4031984224884
24783 362.4034148276099
24784 362.4036312167511
24785 362.4038475884871
24786 362.4040639418801
24787 362.4042802765768
24788 362.4044965926443
24789 362.4047128904469
24790 362.4049291705434
24791 362.4051454335531
24792 362.4053616800742
24793 362.405577910633
24794 362.4057941256534
24795 362.4060103254398
24796 362.4062265102231
24797 362.4064426801448
24798 362.4066588352744
24799 362.4068749756912
24800 362.4070911014139
24801 362.4073072124478
24802 362.4075233088073
24803 362.4077393897692
24804 362.4079554545596
24805 362.4081715024533
24806 362.4083875329077
24807 362.4086035455562
24808 362.4088195402996
24809 362.4090355172683
24810 362.4092514767369
24811 362.4094674191041
24812 362.4096833447793
24813 362.4098992541461
24814 362.4101151475543
24815 362.4103310252598
24816 362.4105468874713
24817 362.4107627343258
24818 362.4109785658929
24819 362.4111943822139
24820 362.4114101832759
24821 362.4116259690441
24822 362.4118417394756
24823 362.4120574945147
24824 362.4122732340893
24825 362.4124889581292
24826 362.4127046665737
24827 362.4129203593441
24828 362.4131360363937
24829 362.4133516976479
24830 362.4135673430578
24831 362.4137829725589
24832 362.4139985861076
24833 362.4142141836448
24834 362.4144297651219
24835 362.4146453304942
24836 362.4148608797087
24837 362.4150764127236
24838 362.4152919294954
24839 362.4155074299647
24840 362.4157229140835
24841 362.4159383817919
24842 362.4161538330429
24843 362.4163692677783
24844 362.4165846859378
24845 362.4168000874755
24846 362.4170154723258
24847 362.4172308404581
24848 362.417446191811
24849 362.4176615263461
24850 362.4178768439714
24851 362.4180921446244
24852 362.4183074282448
24853 362.4185226947627
24854 362.4187379440996
24855 362.4189531761951
24856 362.4191683909801
24857 362.4193835883892
24858 362.4195987683892
24859 362.4198139309411
24860 362.420029076035
24861 362.4202442036678
24862 362.4204593138444
24863 362.420674406583
24864 362.4208894819139
24865 362.4211045398511
24866 362.4213195804427
24867 362.4215346037082
24868 362.4217496096813
24869 362.4219645983916
24870 362.4221795698579
24871 362.4223945241069
24872 362.4226094611595
24873 362.4228243810311
24874 362.4230392837262
24875 362.4232541692548
24876 362.4234690376215
24877 362.4236838888421
24878 362.4238987229068
24879 362.4241135398266
24880 362.424328339592
24881 362.4245431222003
24882 362.4247578876503
24883 362.4249726359369
24884 362.4251873670499
24885 362.4254020809799
24886 362.4256167777163
24887 362.4258314572546
24888 362.4260461195713
24889 362.4262607646775
24890 362.4264753925458
24891 362.4266900031692
24892 362.4269045965347
24893 362.4271191726295
24894 362.4273337314385
24895 362.4275482751611
24896 362.4277628029692
24897 362.4279773142132
24898 362.4281918084409
24899 362.4284062853888
24900 362.4286207448832
24901 362.4288351868222
24902 362.4290496111511
24903 362.4292640178308
24904 362.4294784068633
24905 362.4296927782388
24906 362.4299071319658
24907 362.4301214680711
24908 362.4303357865721
24909 362.4305500874711
24910 362.4307643707947
24911 362.4309786365509
24912 362.4311928847521
24913 362.431407115424
24914 362.4316213285677
24915 362.4318355241953
24916 362.4320497023027
24917 362.432263862899
24918 362.4324780059844
24919 362.4326921315582
24920 362.4329062396166
24921 362.4331203301501
24922 362.4333344031567
24923 362.4335484586335
24924 362.4337624965934
24925 362.4339765170333
24926 362.4341905199537
24927 362.434404505361
24928 362.434618473251
24929 362.4348324393698
24930 362.4350464112209
24931 362.4352603850417
24932 362.4354743552119
24933 362.4356883165177
24934 362.4359022648279
24935 362.4361161971136
24936 362.4363301111915
24937 362.4365440055171
24938 362.436757879053
24939 362.4369717310889
24940 362.4371855611722
24941 362.4373993690143
24942 362.4376131544741
24943 362.437826917534
24944 362.4380406582817
24945 362.4382543768838
24946 362.4384680735744
24947 362.4386817486488
24948 362.4388954024392
24949 362.4391090352722
24950 362.4393226474893
24951 362.4395362394254
24952 362.439749811381
24953 362.4399633636501
24954 362.4401768964885
24955 362.44039041014
24956 362.4406039048035
24957 362.4408173806429
24958 362.441030837816
24959 362.4412442764366
24960 362.4414576966335
24961 362.4416710984907
24962 362.4418844821029
24963 362.4420978475514
24964 362.4423111948943
24965 362.4425245241915
24966 362.4427378354931
24967 362.4429511288423
24968 362.4431644042725
24969 362.4433776618209
24970 362.4435909015263
24971 362.4438041234374
24972 362.4440173275939
24973 362.4442305140485
24974 362.4444436828286
24975 362.4446568339962
24976 362.4448699675821
24977 362.4450830685265
24978 362.445296128227
24979 362.445509148776
24980 362.4457221352487
24981 362.4459350930976
24982 362.4461480270018
24983 362.4463609405555
24984 362.4465738363186
24985 362.4467867159926
24986 362.4469995806328
24987 362.4472124308529
24988 362.4474252669734
24989 362.4476380891109
24990 362.4478508972703
24991 362.4480636913549
24992 362.4482764712446
24993 362.4484892367856
24994 362.4487019878216
24995 362.4489147241754
24996 362.4491274456573
24997 362.4493401520924
24998 362.4495528433034
24999 362.4497655191291
25000 362.449978179407
25001 362.450190823991
25002 362.4504034527468
25003 362.4506160655457
25004 362.4508286622773
25005 362.4510412428286
25006 362.4512538071029
25007 362.4514663550115
25008 362.4516788864611
25009 362.4518914013913
25010 362.4521038996224
25011 362.4523163809378
25012 362.4525288452153
25013 362.452741292261
25014 362.4529537218097
25015 362.453166133588
25016 362.4533785273368
25017 362.4535909028031
25018 362.4538032597673
25019 362.454015598038
25020 362.4542279174734
25021 362.4544402179864
25022 362.454652499535
25023 362.4548647621297
25024 362.4550770058165
25025 362.4552892306834
25026 362.4555014368356
25027 362.455713624413
25028 362.4559257935447
25029 362.4561379443654
25030 362.4563500770076
25031 362.4565621915962
25032 362.4567742882492
25033 362.4569863670525
25034 362.4571984280997
25035 362.4574104714683
25036 362.4576224972206
25037 362.457834505407
25038 362.4580464960719
25039 362.4582584692395
25040 362.458470424949
25041 362.458682363223
25042 362.4588942840772
25043 362.4591061875261
25044 362.4593180735897
25045 362.4595299422843
25046 362.4597417936139
25047 362.459953632572
25048 362.460165493736
25049 362.4603773696202
25050 362.4605892524461
25051 362.4608011368243
25052 362.4610130188705
25053 362.4612248957461
25054 362.4614367653051
25055 362.4616486258783
25056 362.4618604761667
25057 362.4620723151065
25058 362.4622841418534
25059 362.4624959556413
25060 362.4627077556569
25061 362.4629195410203
25062 362.4631313108923
25063 362.4633430645956
25064 362.4635548015756
25065 362.4637665213983
25066 362.4639782237889
25067 362.4641899085628
25068 362.4644015756754
25069 362.4646132251378
25070 362.4648248570374
25071 362.4650364714966
25072 362.4652480686461
25073 362.4654596486295
25074 362.4656712115671
25075 362.465882757571
25076 362.4660942867251
25077 362.4663057990989
25078 362.4665172947359
25079 362.4667287736536
25080 362.4669402358596
25081 362.4671516813453
25082 362.4673631100818
25083 362.467574522043
25084 362.4677859171838
25085 362.4679972954777
25086 362.4682086568631
25087 362.4684200013023
25088 362.4686313287526
25089 362.4688426391643
25090 362.4690539324971
25091 362.4692652087053
25092 362.4694764677721
25093 362.4696877096628
25094 362.4698989343586
25095 362.4701101418695
25096 362.470321332235
25097 362.470532505479
25098 362.470743661635
25099 362.4709548007106
25100 362.4711659227017
25101 362.4713770276048
25102 362.4715881153959
25103 362.4717991860527
25104 362.4720102395558
25105 362.4722212758745
25106 362.4724322949809
25107 362.4726432968594
25108 362.4728542814867
25109 362.4730652488536
25110 362.4732761989313
25111 362.4734871317155
25112 362.4736980471842
25113 362.473908945328
25114 362.4741198261473
25115 362.4743306896223
25116 362.4745415357505
25117 362.4747523645147
25118 362.4749631759154
25119 362.47517396994
25120 362.475384746579
25121 362.4755955058307
25122 362.4758062476545
25123 362.4760169720251
25124 362.4762276789045
25125 362.4764383682709
25126 362.4766490400986
25127 362.4768596943721
25128 362.4770703310719
25129 362.4772809501944
25130 362.4774915517219
25131 362.4777021356629
25132 362.4779127020036
25133 362.4781232507418
25134 362.4783337818874
25135 362.4785442954023
25136 362.4787547913273
25137 362.4789652696466
25138 362.4791757303705
25139 362.4793861734989
25140 362.4795965990279
25141 362.4798070069633
25142 362.4800173973057
25143 362.4802277700549
25144 362.4804381252223
25145 362.4806484628197
25146 362.4808587828466
25147 362.481069085308
25148 362.4812793702172
25149 362.4814896375849
25150 362.4816998874101
25151 362.4819101197157
25152 362.4821203344974
25153 362.4823305317643
25154 362.4825407115191
25155 362.4827508737627
25156 362.4829610184884
25157 362.4831711441769
25158 362.4833812495029
25159 362.4835913342118
25160 362.4838013984805
25161 362.4840114426269
25162 362.4842214669786
25163 362.4844314718392
25164 362.4846414574752
25165 362.4848514241226
25166 362.4850613719718
25167 362.4852713011761
25168 362.4854812118751
25169 362.4856911041758
25170 362.4859009781937
25171 362.486110834018
25172 362.4863206717285
25173 362.4865304914168
25174 362.4867402931512
25175 362.4869500769969
25176 362.4871598430165
25177 362.4873695912697
25178 362.4875793218232
25179 362.4877890347182
25180 362.4879987300006
25181 362.4882084077305
25182 362.4884180679444
25183 362.48862771068
25184 362.4888373359715
25185 362.489046943857
25186 362.489256534371
25187 362.4894661075327
25188 362.4896756633735
25189 362.4898852019133
25190 362.490094723177
25191 362.4903042271749
25192 362.4905137139288
25193 362.4907231834428
25194 362.4909326357334
25195 362.4911420708212
25196 362.4913514886965
25197 362.4915608893774
25198 362.4917702728605
25199 362.4919796391599
25200 362.4921889882706
25201 362.4923983201911
25202 362.4926076349355
25203 362.492816932499
25204 362.4930262128794
25205 362.4932354760887
25206 362.4934447221204
25207 362.4936539509818
25208 362.4938631626652
25209 362.4940723571835
25210 362.4942815345206
25211 362.4944906946978
25212 362.4946998365264
25213 362.4949089588858
25214 362.4951180610985
25215 362.4953271428802
25216 362.4955362043195
25217 362.4957452458095
25218 362.4959542679072
25219 362.4961632712307
25220 362.4963722562801
25221 362.4965812193319
25222 362.4967901576522
25223 362.4969990693979
25224 362.4972079538245
25225 362.4974168112548
25226 362.4976256427948
25227 362.4978344500037
25228 362.4980432345967
25229 362.4982519982271
25230 362.4984607423634
25231 362.4986694681956
25232 362.4988781766885
25233 362.4990868685555
25234 362.4992955443467
25235 362.4995042044267
25236 362.4997128490803
25237 362.4999214784666
25238 362.500130092708
25239 362.5003386918649
25240 362.5005472759507
25241 362.5007558449634
25242 362.500964398874
25243 362.5011729376528
25244 362.501381461229
25245 362.501589969543
25246 362.5017984625196
25247 362.5020069400795
25248 362.5022154021533
25249 362.5024238486551
25250 362.5026322795111
25251 362.5028406946442
25252 362.5030490939899
25253 362.5032574774677
25254 362.5034658450184
25255 362.5036741965768
25256 362.50388253209
25257 362.5040908514928
25258 362.504299154745
25259 362.5045074417925
25260 362.504715712586
25261 362.5049239670784
25262 362.5051322052437
25263 362.5053404270272
25264 362.5055486324088
25265 362.5057568213347
25266 362.5059649937896
25267 362.5061731497292
25268 362.5063812891302
25269 362.5065894119581
25270 362.5067975181847
25271 362.5070056077839
